date,bar_idx,direction,is_multi,entry_price,et_end,delta,volume,body_ratio,vol_ratio,paradigm,lis_val,lis_dist,dd_dir,svb_val,charm_val,paradigm_aligned,dd_aligned,charm_aligned,A_outcome,A_pnl,A_max_profit,A_bars_held,A_mfe,A_mae,B_outcome,B_pnl,B_max_profit,B_bars_held,B_mfe,B_mae,C_outcome,C_pnl,C_max_profit,C_bars_held,C_mfe,C_mae,D_outcome,D_pnl,D_max_profit,D_bars_held,D_mfe,D_mae,E_outcome,E_pnl,E_max_profit,E_bars_held,E_mfe,E_mae,F_outcome,F_pnl,F_max_profit,F_bars_held,F_mfe,F_mae,fixed_outcome,fixed_pnl
2026-03-25,424,bullish,False,6654.0,13:50:27,-473,4367,0.3,0.9313981636505179,AG-PURE,6625.0,29.0,neutral,-1.04,542180366.0,False,False,True,BE,0.0,8.5,3,8.5,1.5,BE,0.0,8.5,3,8.5,1.5,LOSS,-8.0,9.25,20,9.25,9.0,LOSS,-8.0,9.25,20,9.25,9.0,T1:LOSS/T2:LOSS,-8.0,9.25,20,9.25,9.0,WIN,0.5,8.5,3,8.5,1.5,LOSS,-8.0
2026-03-25,462,bullish,False,6637.5,15:40:35,-304,9122,0.5,1.162556553877525,AG-TARGET,6590.0,47.5,neutral,-0.86,413154553.0,False,False,True,BE,0.0,8.0,9,8.0,2.75,BE,0.0,8.0,9,8.0,2.75,WIN,4.25,8.0,9,8.0,2.75,WIN,4.25,8.0,9,8.0,2.75,T1:EXPIRED/T2:WIN,4.25,8.0,9,8.0,2.75,BE,0.0,8.0,9,8.0,2.75,EXPIRED,4.25
2026-03-26,195,bullish,True,6608.0,09:47:48,-916,10972,0.4782608695652174,1.2538760087890426,BofA-LIS,6552.0,56.0,neutral,1.07,-12763912.0,False,False,False,WIN,5.5,10.5,10,10.5,2.75,BE,0.0,11.5,14,11.5,2.75,BE,0.0,11.5,14,11.5,2.75,WIN,5.5,10.5,10,10.5,2.75,T1:WIN/T2:WIN,7.75,10.5,10,10.5,2.75,LOSS,-2.25,5.75,3,5.75,2.25,WIN,10.0
2026-03-26,222,bearish,False,6616.25,10:07:32,471,3431,0.15,0.923167991820371,SIDIAL-EXTREME,6564.0,52.25,neutral,0.62,-22891545.0,False,False,True,BE,0.0,9.5,5,9.5,2.5,BE,0.0,9.5,5,9.5,2.5,WIN,25.5,35.5,50,35.5,5.75,WIN,6.5,11.5,28,11.5,5.75,T1:WIN/T2:WIN,8.25,11.5,28,11.5,5.75,WIN,1.5,9.5,4,9.5,2.5,WIN,10.0
2026-03-26,225,bullish,True,6611.75,10:12:14,-1354,13036,0.2857142857142857,0.6749937368025483,SIDIAL-EXTREME,6560.0,51.75,neutral,0.78,-20780820.0,False,False,False,WIN,5.25,10.25,4,10.25,2.0,BE,0.0,10.25,6,10.25,2.0,BE,0.0,10.25,6,10.25,2.0,WIN,5.25,10.25,4,10.25,2.0,T1:WIN/T2:WIN,7.62,10.25,4,10.25,2.0,WIN,2.25,10.25,6,10.25,2.0,WIN,10.0
2026-03-26,243,bullish,True,6612.5,10:39:25,-907,8643,0.04,1.1900578630496406,SIDIAL-EXTREME,6567.0,45.5,neutral,0.49,-15580103.0,False,False,False,BE,0.0,9.5,5,9.5,4.0,BE,0.0,9.5,5,9.5,4.0,LOSS,-8.0,9.5,8,9.5,10.25,LOSS,-8.0,9.5,8,9.5,10.25,T1:LOSS/T2:LOSS,-8.0,9.5,8,9.5,10.25,WIN,1.5,9.5,5,9.5,4.0,LOSS,-8.0
2026-03-26,274,bearish,True,6592.0,10:59:37,680,16690,0.16,0.753339121540456,BofA-LIS,6471.0,121.0,neutral,0.92,-6576113.0,False,False,True,LOSS,-8.0,0.5,7,0.5,8.0,LOSS,-8.0,0.5,7,0.5,8.0,LOSS,-8.0,0.5,7,0.5,8.0,LOSS,-8.0,0.5,7,0.5,8.0,T1:LOSS/T2:LOSS,-8.0,0.5,7,0.5,8.0,LOSS,-7.5,0.5,2,0.5,7.5,LOSS,-8.0
2026-03-26,318,bullish,True,6575.5,12:18:08,-990,11282,0.2,0.9720247883973948,AG-LIS,6556.0,19.5,neutral,0.86,4642229.0,False,False,True,LOSS,-8.0,6.75,7,6.75,10.25,LOSS,-8.0,6.75,7,6.75,10.25,LOSS,-8.0,6.75,7,6.75,10.25,LOSS,-8.0,6.75,7,6.75,10.25,T1:LOSS/T2:LOSS,-8.0,6.75,7,6.75,10.25,LOSS,-1.25,6.75,3,6.75,2.0,LOSS,-8.0
2026-03-26,325,bearish,False,6565.25,12:28:49,645,7987,0.55,1.5258964904571766,BofA-LIS,6463.0,102.25,neutral,1.0,-65134881.0,False,False,True,WIN,6.0,11.0,13,11.0,7.75,WIN,5.75,13.75,15,13.75,7.75,WIN,19.25,29.25,24,29.25,7.75,WIN,6.0,11.0,13,11.0,7.75,T1:WIN/T2:WIN,8.0,11.0,13,11.0,7.75,LOSS,-3.5,4.5,3,4.5,3.5,WIN,10.0
2026-03-26,332,bullish,False,6566.25,12:52:05,-586,10834,0.45,1.8997685347548572,BofA-LIS,6460.0,106.25,neutral,1.15,-77846902.0,False,False,False,LOSS,-8.0,6.75,6,6.75,12.0,LOSS,-8.0,6.75,6,6.75,12.0,LOSS,-8.0,6.75,6,6.75,12.0,LOSS,-8.0,6.75,6,6.75,12.0,T1:LOSS/T2:LOSS,-8.0,6.75,6,6.75,12.0,LOSS,-1.25,6.75,3,6.75,1.75,LOSS,-8.0
2026-03-26,340,bearish,False,6555.0,13:31:31,476,7002,0.3,0.8460966812274565,BofA-LIS,6506.0,49.0,neutral,1.41,-86172776.0,False,False,True,WIN,11.25,16.25,6,16.25,7.75,WIN,11.0,19.0,8,19.0,7.75,WIN,9.0,19.0,9,19.0,7.75,WIN,11.25,16.25,6,16.25,7.75,T1:WIN/T2:WIN,10.62,16.25,6,16.25,7.75,LOSS,-7.25,0.75,2,0.75,7.75,WIN,10.0
2026-03-26,348,bullish,False,6544.25,14:01:44,-548,7040,0.65,0.8291522389465997,BofA-LIS,6457.0,87.25,neutral,1.68,-252115087.0,False,False,False,LOSS,-8.0,3.0,6,3.0,8.0,LOSS,-8.0,3.0,6,3.0,8.0,LOSS,-8.0,3.0,6,3.0,8.0,LOSS,-8.0,3.0,6,3.0,8.0,T1:LOSS/T2:LOSS,-8.0,3.0,6,3.0,8.0,LOSS,-5.0,3.0,3,3.0,5.75,LOSS,-8.0
2026-03-26,354,bearish,False,6541.25,14:30:50,343,9383,0.4,1.096087238404523,BofA-LIS,6455.0,86.25,neutral,1.52,-279914483.0,False,False,True,WIN,5.75,10.75,8,10.75,7.25,WIN,16.0,21.0,18,21.0,7.25,WIN,16.0,21.0,18,21.0,7.25,WIN,5.75,10.75,8,10.75,7.25,T1:WIN/T2:WIN,7.88,10.75,8,10.75,7.25,LOSS,-6.75,1.25,5,1.25,7.25,WIN,10.0
2026-03-26,364,bearish,True,6533.75,15:22:33,854,20676,0.3939393939393939,1.758631562352199,BOFA-PURE,6449.0,84.75,neutral,1.43,-887988361.0,False,False,True,WIN,7.75,12.75,6,12.75,1.75,WIN,8.5,13.5,8,13.5,1.75,WIN,8.5,13.5,8,13.5,1.75,WIN,7.75,12.75,6,12.75,1.75,T1:WIN/T2:WIN,8.88,12.75,6,12.75,1.75,WIN,8.5,13.5,8,13.5,1.75,WIN,10.0
2026-03-26,367,bullish,False,6531.0,15:35:42,-613,12581,0.3,1.3904499814879285,BofA-LIS,6486.0,45.0,neutral,1.47,-2015603146.0,False,False,False,LOSS,-8.0,2.0,3,2.0,10.0,LOSS,-8.0,2.0,3,2.0,10.0,LOSS,-8.0,2.0,3,2.0,10.0,LOSS,-8.0,2.0,3,2.0,10.0,T1:LOSS/T2:LOSS,-8.0,2.0,3,2.0,10.0,LOSS,-6.0,2.0,2,2.0,7.0,LOSS,-8.0
2026-03-27,194,bearish,False,6493.0,09:48:40,389,6649,0.3,1.5536861782918565,BOFA-MESSY,6419.0,74.0,neutral,1.36,25899315.0,False,False,False,WIN,6.75,11.75,3,11.75,0.5,WIN,31.0,39.0,13,39.0,0.5,WIN,29.0,39.0,16,39.0,0.5,WIN,6.75,11.75,3,11.75,0.5,T1:WIN/T2:WIN,8.38,11.75,3,11.75,0.5,WIN,31.0,39.0,13,39.0,0.5,WIN,10.0
2026-03-27,205,bearish,False,6456.25,09:58:37,311,9493,0.5,2.430799170358231,BOFA-MESSY,6416.0,40.25,neutral,1.33,50262820.0,False,False,False,LOSS,-8.0,2.25,5,2.25,9.25,LOSS,-8.0,2.25,5,2.25,9.25,LOSS,-8.0,2.25,5,2.25,9.25,LOSS,-8.0,2.25,5,2.25,9.25,T1:LOSS/T2:LOSS,-8.0,2.25,5,2.25,9.25,LOSS,-5.75,2.25,2,2.25,6.0,LOSS,-8.0
2026-03-27,215,bearish,False,6461.5,10:03:35,380,4498,0.7,1.217716173046727,BofA-LIS,6413.0,48.5,neutral,1.71,47752240.0,False,False,False,LOSS,-8.0,6.25,14,6.25,11.5,LOSS,-8.0,6.25,14,6.25,11.5,LOSS,-8.0,6.25,14,6.25,11.5,LOSS,-8.0,6.25,14,6.25,11.5,T1:LOSS/T2:LOSS,-8.0,6.25,14,6.25,11.5,LOSS,-1.75,6.25,7,6.25,4.25,LOSS,-8.0
2026-03-27,218,bullish,False,6463.25,10:07:47,-370,4856,0.5,1.1975191427972527,GEX-LIS,6408.0,55.25,neutral,1.41,46540287.0,True,False,True,LOSS,-8.0,1.5,3,1.5,8.0,LOSS,-8.0,1.5,3,1.5,8.0,LOSS,-8.0,1.5,3,1.5,8.0,LOSS,-8.0,1.5,3,1.5,8.0,T1:LOSS/T2:LOSS,-8.0,1.5,3,1.5,8.0,LOSS,-6.5,1.5,2,1.5,7.25,LOSS,-8.0
2026-03-27,243,bullish,True,6463.75,10:31:31,-717,16135,0.0,2.903649942147891,GEX-LIS,6397.0,66.75,neutral,1.35,55422588.0,True,False,True,LOSS,-8.0,2.25,5,2.25,8.25,LOSS,-8.0,2.25,5,2.25,8.25,LOSS,-8.0,2.25,5,2.25,8.25,LOSS,-8.0,2.25,5,2.25,8.25,T1:LOSS/T2:LOSS,-8.0,2.25,5,2.25,8.25,LOSS,-5.75,2.25,5,2.25,8.25,LOSS,-8.0
2026-03-27,254,bullish,True,6456.75,10:46:48,-879,4903,0.045454545454545456,0.5165729671781703,GEX-LIS,6391.0,65.75,neutral,1.33,49033415.0,True,False,True,WIN,5.25,10.25,3,10.25,1.0,WIN,9.5,17.5,8,17.5,1.0,WIN,7.5,17.5,8,17.5,1.0,WIN,5.25,10.25,3,10.25,1.0,T1:WIN/T2:WIN,7.62,10.25,3,10.25,1.0,WIN,9.5,17.5,8,17.5,1.0,WIN,10.0
2026-03-27,259,bearish,True,6469.25,10:51:57,886,10384,0.3,1.3361410264123699,GEX-LIS,6390.0,79.25,neutral,1.27,30932966.0,False,False,False,LOSS,-8.0,6.25,10,6.25,9.5,LOSS,-8.0,6.25,10,6.25,9.5,LOSS,-8.0,6.25,10,6.25,9.5,LOSS,-8.0,6.25,10,6.25,9.5,T1:LOSS/T2:LOSS,-8.0,6.25,10,6.25,9.5,LOSS,-1.75,6.25,5,6.25,4.25,LOSS,-8.0
2026-03-27,270,bearish,True,6476.25,11:06:35,951,11399,0.13333333333333333,0.777504723563481,GEX-LIS,6390.0,86.25,neutral,0.89,19801086.0,False,False,False,WIN,6.75,11.75,5,11.75,0.25,WIN,10.5,18.5,10,18.5,0.25,WIN,8.5,18.5,11,18.5,0.25,WIN,6.75,11.75,5,11.75,0.25,T1:WIN/T2:WIN,8.38,11.75,5,11.75,0.25,WIN,10.5,18.5,10,18.5,0.25,WIN,10.0
2026-03-27,279,bullish,True,6462.75,11:22:16,-629,17271,0.09090909090909091,0.8525646252956047,GEX-LIS,6384.0,78.75,neutral,0.84,48893658.0,True,False,True,WIN,6.0,11.0,3,11.0,1.25,WIN,13.0,21.0,8,21.0,1.25,WIN,11.0,21.0,8,21.0,1.25,WIN,6.0,11.0,3,11.0,1.25,T1:WIN/T2:WIN,8.0,11.0,3,11.0,1.25,WIN,13.0,21.0,8,21.0,1.25,WIN,10.0
2026-03-27,298,bearish,False,6485.25,11:37:37,535,3695,0.5,0.8350282485875706,GEX-LIS,6382.0,103.25,neutral,0.41,13348601.0,False,False,False,WIN,6.0,11.0,3,11.0,1.5,WIN,7.25,15.25,6,15.25,1.5,WIN,5.25,15.25,8,15.25,1.5,WIN,6.0,11.0,3,11.0,1.5,T1:WIN/T2:WIN,8.0,11.0,3,11.0,1.5,WIN,7.25,15.25,6,15.25,1.5,WIN,10.0
2026-03-27,316,bearish,True,6459.25,12:16:56,603,16441,0.034482758620689655,1.8578199052132702,GEX-LIS,6373.0,86.25,neutral,0.83,47664379.0,False,False,False,WIN,5.5,10.5,7,10.5,5.0,BE,0.0,10.5,10,10.5,5.0,BE,0.0,10.5,10,10.5,5.0,WIN,5.5,10.5,7,10.5,5.0,T1:WIN/T2:WIN,7.75,10.5,7,10.5,5.0,WIN,2.5,10.5,8,10.5,5.0,WIN,10.0
2026-03-27,320,bullish,True,6459.0,12:30:10,-1287,15545,0.045454545454545456,1.6537358029302411,GEX-LIS,6373.0,86.0,neutral,0.87,90927187.0,True,False,True,LOSS,-8.0,0.0,2,0.0,9.25,LOSS,-8.0,0.0,2,0.0,9.25,LOSS,-8.0,0.0,2,0.0,9.25,LOSS,-8.0,0.0,2,0.0,9.25,T1:LOSS/T2:LOSS,-8.0,0.0,2,0.0,9.25,LOSS,-8.0,0.0,2,0.0,9.25,LOSS,-8.0
2026-03-27,328,bearish,True,6459.75,12:50:47,1194,11408,0.2608695652173913,0.4610884666946525,GEX-LIS,6377.0,82.75,neutral,1.02,74447239.0,False,False,False,WIN,5.25,10.25,4,10.25,3.75,BE,0.0,10.25,8,10.25,3.75,BE,0.0,10.25,8,10.25,3.75,WIN,5.25,10.25,4,10.25,3.75,T1:WIN/T2:WIN,7.62,10.25,4,10.25,3.75,WIN,2.25,10.25,7,10.25,3.75,WIN,10.0
2026-03-27,332,bullish,True,6454.5,13:05:12,-988,17228,0.0,1.6987706631728596,GEX-LIS,6374.0,80.5,neutral,0.89,124113332.0,True,False,True,WIN,5.75,10.75,5,10.75,4.75,WIN,5.5,13.5,7,13.5,4.75,BE,0.0,13.5,9,13.5,4.75,WIN,5.75,10.75,5,10.75,4.75,T1:WIN/T2:WIN,7.88,10.75,5,10.75,4.75,WIN,5.5,13.5,7,13.5,4.75,WIN,10.0
2026-03-27,347,bullish,True,6439.0,13:34:23,-889,28049,0.25,4.035194283162126,GEX-LIS,6366.0,73.0,neutral,1.26,209643428.0,True,False,True,LOSS,-8.0,1.5,4,1.5,10.25,LOSS,-8.0,1.5,4,1.5,10.25,LOSS,-8.0,1.5,4,1.5,10.25,LOSS,-8.0,1.5,4,1.5,10.25,T1:LOSS/T2:LOSS,-8.0,1.5,4,1.5,10.25,LOSS,-6.5,1.5,2,1.5,7.5,LOSS,-8.0
2026-03-27,348,bearish,False,6435.5,13:41:02,516,12072,0.7,1.9081037507705438,GEX-LIS,6364.0,71.5,neutral,1.29,224372208.0,False,False,False,WIN,6.25,11.25,5,11.25,1.0,WIN,8.25,16.25,9,16.25,1.0,WIN,6.25,16.25,9,16.25,1.0,WIN,6.25,11.25,5,11.25,1.0,T1:WIN/T2:WIN,8.12,11.25,5,11.25,1.0,WIN,8.25,16.25,9,16.25,1.0,WIN,10.0
2026-03-27,358,bearish,False,6426.5,14:24:09,406,11820,0.65,1.2135461316933691,GEX-LIS,6355.0,71.5,neutral,1.93,306621406.0,False,False,False,LOSS,-8.0,4.0,8,4.0,8.75,LOSS,-8.0,4.0,8,4.0,8.75,LOSS,-8.0,4.0,8,4.0,8.75,LOSS,-8.0,4.0,8,4.0,8.75,T1:LOSS/T2:LOSS,-8.0,4.0,8,4.0,8.75,LOSS,-4.0,4.0,7,4.0,5.5,LOSS,-8.0
2026-03-27,373,bullish,True,6417.5,15:12:19,-851,29953,0.3,2.3720313580816232,GEX-LIS,6340.0,77.5,neutral,2.12,1077672662.0,True,False,True,LOSS,-8.0,6.25,7,6.25,9.25,LOSS,-8.0,6.25,7,6.25,9.25,LOSS,-8.0,6.25,7,6.25,9.25,LOSS,-8.0,6.25,7,6.25,9.25,T1:LOSS/T2:LOSS,-8.0,6.25,7,6.25,9.25,LOSS,-1.75,6.25,3,6.25,1.75,LOSS,-8.0
2026-03-27,375,bearish,False,6418.75,15:20:32,445,9897,0.45,1.0179637639048171,GEX-LIS,6340.0,78.75,neutral,,1077672662.0,False,False,False,WIN,5.5,10.5,5,10.5,2.0,WIN,12.5,20.5,12,20.5,2.0,WIN,10.5,20.5,13,20.5,2.0,WIN,5.5,10.5,5,10.5,2.0,T1:WIN/T2:WIN,7.75,10.5,5,10.5,2.0,WIN,12.5,20.5,12,20.5,2.0,WIN,10.0
